TEAM_ID,MISSION_TIME,PACKET_COUNT,PACKET_TYPE,MODE,TP_RELEASED,ALTITUDE,TEMP,VOLTAGE,GPS_TIME,GPS_LATITUDE,GPS_LONGITUDE,GPS_ALTITUDE,GPS_SATS,SOFTWARE_STATE,CMD_ECHO1022,1205,0,C,F,N,0,24.53,7.23,0.00,6050.00,2691.00,0.00,NIL,NIL1022,12:05,0,T,F,N,0,0.00,7.23,0.00,3894.00,5458.00,0.00,NIL,NIL1022,12:05,0,T,F,N,0,0.00,7.23,0.00,3894.00,5458.00,0.00,NIL,NIL1022,12:05,2,T,F,N,0,0.91,7.23,7.00,2173.00,8132.00,0.00,NIL,NIL
1022,12:05,0,T,F,N,0,0.00,7.23,21.00,6939.00,2014.00,0.00,NIL,NIL
1022,12:05,2,T,F,N,0,0.91,7.23,9.00,7742.00,5290.00,0.00,NIL,NIL
1022,12:05,3,T,F,N,2,0.14,7.23,8.00,4319.00,7540.00,1.10,NIL,NIL
1022,12:05,5,T,F,N,2,-0.96,7.23,6.00,3945.00,7266.00,1.10,NIL,NIL
1022,12:05,8,T,F,N,4,0.99,7.23,11.00,6056.00,1987.00,2.20,NIL,NIL
1022,12:05,10,T,F,N,4,-0.54,7.23,13.00,1313.00,5181.00,2.20,NIL,NIL
1022,12:05,11,T,F,N,6,-1.00,7.23,20.00,4235.00,8246.00,3.30,NIL,NIL
1022,12:05,13,T,F,N,6,0.42,7.23,7.00,1484.00,3914.00,3.30,NIL,NIL
1022,12:05,16,T,F,N,8,-0.29,7.23,8.00,6171.00,3673.00,4.40,NIL,NIL
1022,12:05,18,T,F,N,8,-0.75,7.23,5.00,3977.00,7369.00,4.40,NIL,NIL
1022,12:05,19,T,F,N,10,0.15,7.23,20.00,7841.00,1662.00,5.50,NIL,NIL
1022,12:05,21,T,F,N,10,0.84,7.23,9.00,2523.00,3301.00,5.50,NIL,NIL
1022,12:05,24,T,F,N,12,-0.91,7.23,22.00,5612.00,5121.00,6.60,NIL,NIL
1022,12:05,26,T,F,N,12,0.76,7.23,4.00,8102.00,4133.00,6.60,NIL,NIL
1022,12:05,27,T,F,N,14,0.96,7.23,14.00,7717.00,1238.00,7.70,NIL,NIL
1022,12:05,29,T,F,N,14,-0.66,7.23,3.00,8856.00,7755.00,7.70,NIL,NIL
1022,12:05,32,T,F,N,16,0.55,7.23,8.00,3793.00,5614.00,8.80,NIL,NIL
1022,12:05,34,T,F,N,16,0.53,7.23,20.00,8930.00,5606.00,8.80,NIL,NIL
1022,12:05,35,T,F,N,18,-0.43,7.23,13.00,8675.00,1376.00,9.90,NIL,NIL
1022,12:05,37,T,F,N,18,-0.64,7.23,3.00,5662.00,8095.00,9.90,NIL,NIL
1022,12:05,40,T,F,N,20,0.75,7.23,15.00,6101.00,7159.00,11.00,NIL,NIL
1022,12:05,42,T,F,N,20,-0.92,7.23,1.00,5618.00,5090.00,11.00,NIL,NIL
1022,12:05,43,T,F,N,22,-0.83,7.23,7.00,1257.00,3936.00,12.10,NIL,NIL
1022,12:05,45,T,F,N,22,0.85,7.23,20.00,7552.00,5687.00,12.10,NIL,NIL
1022,12:05,48,T,F,N,24,-0.77,7.23,20.00,1500.00,2769.00,13.20,NIL,NIL
1022,12:05,50,T,F,N,24,-0.26,7.23,19.00,5878.00,4024.00,13.20,NIL,NIL
1022,12:05,51,T,F,N,26,0.67,7.23,20.00,5562.00,8363.00,14.30,NIL,NIL
1022,12:05,53,T,F,N,26,0.40,7.23,5.00,4541.00,5338.00,14.30,NIL,NIL
